monthly_income,food_monthly_budget,food_remaining,days_left,days_in_month,planned_food_per_day,food_remaining_per_day,tdee,training_frequency,budget_style,convenience_need,vegetarian_day,goal_fat_loss,goal_muscle_gain,goal_maintain,goal_healthy_eating,sleep_quality_score,injury_risk,time_pressure,stress_risk,budget_pressure,high_protein_preference,vegetarian_preference,action,policy_score,label
45000000,16538283.1,12113047.17,22,29,570285.62,550593.05,1841,0,strict,0.1659,0,0,0,0,1,0.5,0,0.846,1,1,0,1,meal_prep,0.98,1
45000000,16538283.1,12113047.17,22,29,570285.62,550593.05,1841,0,strict,0.1659,0,0,0,0,1,0.5,0,0.846,1,1,0,1,snack_recovery,0.29,0
45000000,16538283.1,12113047.17,22,29,570285.62,550593.05,1841,0,strict,0.1659,0,0,0,0,1,0.5,0,0.846,1,1,0,1,vegetarian_meal,0.93,1
45000000,16538283.1,12113047.17,22,29,570285.62,550593.05,1841,0,strict,0.1659,0,0,0,0,1,0.5,0,0.846,1,1,0,1,sweet_treat,0.02,0
28000000,12062052.36,5872201.25,19,28,430787.58,309063.22,1921,4,emotional,0.6348,0,1,1,0,0,0.25,0,0.558,1,0,1,0,home_high_protein,0.98,1
28000000,12062052.36,5872201.25,19,28,430787.58,309063.22,1921,4,emotional,0.6348,0,1,1,0,0,0.25,0,0.558,1,0,1,0,eat_out_controlled,0.03,0
28000000,12062052.36,5872201.25,19,28,430787.58,309063.22,1921,4,emotional,0.6348,0,1,1,0,0,0.25,0,0.558,1,0,1,0,meal_prep,0.98,1
28000000,12062052.36,5872201.25,19,28,430787.58,309063.22,1921,4,emotional,0.6348,0,1,1,0,0,0.25,0,0.558,1,0,1,0,snack_recovery,0.85,1
28000000,12062052.36,5872201.25,19,28,430787.58,309063.22,1921,4,emotional,0.6348,0,1,1,0,0,0.25,0,0.558,1,0,1,0,vegetarian_meal,0.43,0
28000000,12062052.36,5872201.25,19,28,430787.58,309063.22,1921,4,emotional,0.6348,0,1,1,0,0,0.25,0,0.558,1,0,1,0,sweet_treat,0.02,0
12000000,5273678.1,2341748.8,27,28,188345.65,86731.44,2290,4,emotional,0.6254,0,1,0,0,1,0.78,1,0.2245,1,0,1,0,home_high_protein,0.75,1
12000000,5273678.1,2341748.8,27,28,188345.65,86731.44,2290,4,emotional,0.6254,0,1,0,0,1,0.78,1,0.2245,1,0,1,0,eat_out_controlled,0.02,0
12000000,5273678.1,2341748.8,27,28,188345.65,86731.44,2290,4,emotional,0.6254,0,1,0,0,1,0.78,1,0.2245,1,0,1,0,meal_prep,0.91,1
12000000,5273678.1,2341748.8,27,28,188345.65,86731.44,2290,4,emotional,0.6254,0,1,0,0,1,0.78,1,0.2245,1,0,1,0,snack_recovery,0.41,0
12000000,5273678.1,2341748.8,27,28,188345.65,86731.44,2290,4,emotional,0.6254,0,1,0,0,1,0.78,1,0.2245,1,0,1,0,vegetarian_meal,0.29,0
12000000,5273678.1,2341748.8,27,28,188345.65,86731.44,2290,4,emotional,0.6254,0,1,0,0,1,0.78,1,0.2245,1,0,1,0,sweet_treat,0.02,0
12000000,5569418.67,3435334.33,21,29,192048.92,163587.35,2538,3,balanced,0.4568,0,1,0,0,1,0.15,0,0.5485,0,0,1,0,home_high_protein,0.98,1
12000000,5569418.67,3435334.33,21,29,192048.92,163587.35,2538,3,balanced,0.4568,0,1,0,0,1,0.15,0,0.5485,0,0,1,0,eat_out_controlled,0.19,0
12000000,5569418.67,3435334.33,21,29,192048.92,163587.35,2538,3,balanced,0.4568,0,1,0,0,1,0.15,0,0.5485,0,0,1,0,meal_prep,0.98,1
12000000,5569418.67,3435334.33,21,29,192048.92,163587.35,2538,3,balanced,0.4568,0,1,0,0,1,0.15,0,0.5485,0,0,1,0,snack_recovery,0.69,1
12000000,5569418.67,3435334.33,21,29,192048.92,163587.35,2538,3,balanced,0.4568,0,1,0,0,1,0.15,0,0.5485,0,0,1,0,vegetarian_meal,0.69,1
12000000,5569418.67,3435334.33,21,29,192048.92,163587.35,2538,3,balanced,0.4568,0,1,0,0,1,0.15,0,0.5485,0,0,1,0,sweet_treat,0.02,0
12000000,5518268.12,3577823.42,28,29,190285.11,127779.41,2518,5,emotional,0.3861,0,0,0,0,1,0.92,0,0.5823,0,1,0,0,home_high_protein,0.77,1
12000000,5518268.12,3577823.42,28,29,190285.11,127779.41,2518,5,emotional,0.3861,0,0,0,0,1,0.92,0,0.5823,0,1,0,0,eat_out_controlled,0.13,0
12000000,5518268.12,3577823.42,28,29,190285.11,127779.41,2518,5,emotional,0.3861,0,0,0,0,1,0.92,0,0.5823,0,1,0,0,meal_prep,0.77,1
12000000,5518268.12,3577823.42,28,29,190285.11,127779.41,2518,5,emotional,0.3861,0,0,0,0,1,0.92,0,0.5823,0,1,0,0,snack_recovery,0.31,0
12000000,5518268.12,3577823.42,28,29,190285.11,127779.41,2518,5,emotional,0.3861,0,0,0,0,1,0.92,0,0.5823,0,1,0,0,vegetarian_meal,0.65,1
12000000,5518268.12,3577823.42,28,29,190285.11,127779.41,2518,5,emotional,0.3861,0,0,0,0,1,0.92,0,0.5823,0,1,0,0,sweet_treat,0.02,0
18000000,6980604.83,1532442.9,21,28,249307.32,72973.47,2549,6,strict,0.6175,0,0,1,1,1,0.15,0,0.6739,1,1,1,0,home_high_protein,0.93,1
18000000,6980604.83,1532442.9,21,28,249307.32,72973.47,2549,6,strict,0.6175,0,0,1,1,1,0.15,0,0.6739,1,1,1,0,eat_out_controlled,0.02,0
18000000,6980604.83,1532442.9,21,28,249307.32,72973.47,2549,6,strict,0.6175,0,0,1,1,1,0.15,0,0.6739,1,1,1,0,meal_prep,0.98,1
18000000,6980604.83,1532442.9,21,28,249307.32,72973.47,2549,6,strict,0.6175,0,0,1,1,1,0.15,0,0.6739,1,1,1,0,snack_recovery,0.39,0
18000000,6980604.83,1532442.9,21,28,249307.32,72973.47,2549,6,strict,0.6175,0,0,1,1,1,0.15,0,0.6739,1,1,1,0,vegetarian_meal,0.33,0
18000000,6980604.83,1532442.9,21,28,249307.32,72973.47,2549,6,strict,0.6175,0,0,1,1,1,0.15,0,0.6739,1,1,1,0,sweet_treat,0.02,0
12000000,2684051.26,947569.85,17,31,86582.3,55739.4,2333,4,balanced,0.4977,0,1,0,0,0,0.78,0,0.6101,0,1,1,0,home_high_protein,0.79,1
12000000,2684051.26,947569.85,17,31,86582.3,55739.4,2333,4,balanced,0.4977,0,1,0,0,0,0.78,0,0.6101,0,1,1,0,eat_out_controlled,0.02,0
12000000,2684051.26,947569.85,17,31,86582.3,55739.4,2333,4,balanced,0.4977,0,1,0,0,0,0.78,0,0.6101,0,1,1,0,meal_prep,0.79,1
12000000,2684051.26,947569.85,17,31,86582.3,55739.4,2333,4,balanced,0.4977,0,1,0,0,0,0.78,0,0.6101,0,1,1,0,snack_recovery,0.15,0
12000000,2684051.26,947569.85,17,31,86582.3,55739.4,2333,4,balanced,0.4977,0,1,0,0,0,0.78,0,0.6101,0,1,1,0,vegetarian_meal,0.45,0
12000000,2684051.26,947569.85,17,31,86582.3,55739.4,2333,4,balanced,0.4977,0,1,0,0,0,0.78,0,0.6101,0,1,1,0,sweet_treat,0.02,0
12000000,4645128.64,3764318.75,15,30,154837.62,250954.58,2721,2,comfort,0.9927,0,0,0,1,1,0.15,0,0.7854,1,0,0,0,home_high_protein,0.57,0
12000000,4645128.64,3764318.75,15,30,154837.62,250954.58,2721,2,comfort,0.9927,0,0,0,1,1,0.15,0,0.7854,1,0,0,0,eat_out_controlled,0.68,1
12000000,4645128.64,3764318.75,15,30,154837.62,250954.58,2721,2,comfort,0.9927,0,0,0,1,1,0.15,0,0.7854,1,0,0,0,meal_prep,0.95,1
12000000,4645128.64,3764318.75,15,30,154837.62,250954.58,2721,2,comfort,0.9927,0,0,0,1,1,0.15,0,0.7854,1,0,0,0,snack_recovery,0.84,1
12000000,4645128.64,3764318.75,15,30,154837.62,250954.58,2721,2,comfort,0.9927,0,0,0,1,1,0.15,0,0.7854,1,0,0,0,vegetarian_meal,0.57,0
12000000,4645128.64,3764318.75,15,30,154837.62,250954.58,2721,2,comfort,0.9927,0,0,0,1,1,0.15,0,0.7854,1,0,0,0,sweet_treat,0.24,0
45000000,16998950.79,10127622.0,27,29,586170.72,375097.11,2452,0,comfort,0.7324,0,1,0,0,1,0.92,0,0.4869,0,0,1,0,home_high_protein,0.55,0
45000000,16998950.79,10127622.0,27,29,586170.72,375097.11,2452,0,comfort,0.7324,0,1,0,0,1,0.92,0,0.4869,0,0,1,0,eat_out_controlled,0.02,0
45000000,16998950.79,10127622.0,27,29,586170.72,375097.11,2452,0,comfort,0.7324,0,1,0,0,1,0.92,0,0.4869,0,0,1,0,meal_prep,0.77,1
45000000,16998950.79,10127622.0,27,29,586170.72,375097.11,2452,0,comfort,0.7324,0,1,0,0,1,0.92,0,0.4869,0,0,1,0,snack_recovery,0.32,0
45000000,16998950.79,10127622.0,27,29,586170.72,375097.11,2452,0,comfort,0.7324,0,1,0,0,1,0.92,0,0.4869,0,0,1,0,vegetarian_meal,0.33,0
45000000,16998950.79,10127622.0,27,29,586170.72,375097.11,2452,0,comfort,0.7324,0,1,0,0,1,0.92,0,0.4869,0,0,1,0,sweet_treat,0.02,0
9000000,3635710.25,2764287.21,11,28,129846.79,251298.84,2935,5,emotional,0.9673,0,1,0,0,1,0.78,0,0.4288,0,0,1,0,home_high_protein,0.98,1
9000000,3635710.25,2764287.21,11,28,129846.79,251298.84,2935,5,emotional,0.9673,0,1,0,0,1,0.78,0,0.4288,0,0,1,0,eat_out_controlled,0.53,0
9000000,3635710.25,2764287.21,11,28,129846.79,251298.84,2935,5,emotional,0.9673,0,1,0,0,1,0.78,0,0.4288,0,0,1,0,meal_prep,0.98,1
9000000,3635710.25,2764287.21,11,28,129846.79,251298.84,2935,5,emotional,0.9673,0,1,0,0,1,0.78,0,0.4288,0,0,1,0,snack_recovery,0.75,1
9000000,3635710.25,2764287.21,11,28,129846.79,251298.84,2935,5,emotional,0.9673,0,1,0,0,1,0.78,0,0.4288,0,0,1,0,vegetarian_meal,0.69,1
9000000,3635710.25,2764287.21,11,28,129846.79,251298.84,2935,5,emotional,0.9673,0,1,0,0,1,0.78,0,0.4288,0,0,1,0,sweet_treat,0.14,0
9000000,4091190.95,2546848.1,8,28,146113.96,318356.01,1788,1,strict,0.9463,0,0,1,0,1,0.78,0,0.3236,0,1,1,0,home_high_protein,0.98,1
9000000,4091190.95,2546848.1,8,28,146113.96,318356.01,1788,1,strict,0.9463,0,0,1,0,1,0.78,0,0.3236,0,1,1,0,eat_out_controlled,0.21,0
9000000,4091190.95,2546848.1,8,28,146113.96,318356.01,1788,1,strict,0.9463,0,0,1,0,1,0.78,0,0.3236,0,1,1,0,meal_prep,0.98,1
9000000,4091190.95,2546848.1,8,28,146113.96,318356.01,1788,1,strict,0.9463,0,0,1,0,1,0.78,0,0.3236,0,1,1,0,snack_recovery,0.69,1
9000000,4091190.95,2546848.1,8,28,146113.96,318356.01,1788,1,strict,0.9463,0,0,1,0,1,0.78,0,0.3236,0,1,1,0,vegetarian_meal,0.69,1
9000000,4091190.95,2546848.1,8,28,146113.96,318356.01,1788,1,strict,0.9463,0,0,1,0,1,0.78,0,0.3236,0,1,1,0,sweet_treat,0.02,0
18000000,5443825.78,5146957.76,31,30,181460.86,166030.9,2292,0,comfort,0.5445,0,1,0,0,1,0.78,1,0.31,0,0,1,0,home_high_protein,0.98,1
18000000,5443825.78,5146957.76,31,30,181460.86,166030.9,2292,0,comfort,0.5445,0,1,0,0,1,0.78,1,0.31,0,0,1,0,eat_out_controlled,0.2,0
18000000,5443825.78,5146957.76,31,30,181460.86,166030.9,2292,0,comfort,0.5445,0,1,0,0,1,0.78,1,0.31,0,0,1,0,meal_prep,0.98,1
18000000,5443825.78,5146957.76,31,30,181460.86,166030.9,2292,0,comfort,0.5445,0,1,0,0,1,0.78,1,0.31,0,0,1,0,snack_recovery,0.54,0
18000000,5443825.78,5146957.76,31,30,181460.86,166030.9,2292,0,comfort,0.5445,0,1,0,0,1,0.78,1,0.31,0,0,1,0,vegetarian_meal,0.65,1
18000000,5443825.78,5146957.76,31,30,181460.86,166030.9,2292,0,comfort,0.5445,0,1,0,0,1,0.78,1,0.31,0,0,1,0,sweet_treat,0.02,0
18000000,4358649.8,2128903.3,7,29,150298.27,304129.04,1907,0,strict,0.1318,0,0,0,1,1,0.25,0,0.4714,0,1,1,0,home_high_protein,0.98,1
18000000,4358649.8,2128903.3,7,29,150298.27,304129.04,1907,0,strict,0.1318,0,0,0,1,1,0.25,0,0.4714,0,1,1,0,eat_out_controlled,0.09,0
18000000,4358649.8,2128903.3,7,29,150298.27,304129.04,1907,0,strict,0.1318,0,0,0,1,1,0.25,0,0.4714,0,1,1,0,meal_prep,0.98,1
18000000,4358649.8,2128903.3,7,29,150298.27,304129.04,1907,0,strict,0.1318,0,0,0,1,1,0.25,0,0.4714,0,1,1,0,snack_recovery,0.47,0
18000000,4358649.8,2128903.3,7,29,150298.27,304129.04,1907,0,strict,0.1318,0,0,0,1,1,0.25,0,0.4714,0,1,1,0,vegetarian_meal,0.79,1
18000000,4358649.8,2128903.3,7,29,150298.27,304129.04,1907,0,strict,0.1318,0,0,0,1,1,0.25,0,0.4714,0,1,1,0,sweet_treat,0.02,0
18000000,3474171.2,999241.86,26,30,115805.71,38432.38,2372,3,strict,0.4903,0,1,1,0,1,0.5,0,0.5761,0,1,1,0,home_high_protein,0.98,1
18000000,3474171.2,999241.86,26,30,115805.71,38432.38,2372,3,strict,0.4903,0,1,1,0,1,0.5,0,0.5761,0,1,1,0,eat_out_controlled,0.02,0
18000000,3474171.2,999241.86,26,30,115805.71,38432.38,2372,3,strict,0.4903,0,1,1,0,1,0.5,0,0.5761,0,1,1,0,meal_prep,0.98,1
18000000,3474171.2,999241.86,26,30,115805.71,38432.38,2372,3,strict,0.4903,0,1,1,0,1,0.5,0,0.5761,0,1,1,0,snack_recovery,0.11,0
18000000,3474171.2,999241.86,26,30,115805.71,38432.38,2372,3,strict,0.4903,0,1,1,0,1,0.5,0,0.5761,0,1,1,0,vegetarian_meal,0.55,0
18000000,3474171.2,999241.86,26,30,115805.71,38432.38,2372,3,strict,0.4903,0,1,1,0,1,0.5,0,0.5761,0,1,1,0,sweet_treat,0.02,0
12000000,2517042.46,606912.82,23,28,89894.37,26387.51,2017,3,comfort,0.8274,0,0,1,0,1,0.25,0,0.7582,0,1,1,0,home_high_protein,0.77,1
12000000,2517042.46,606912.82,23,28,89894.37,26387.51,2017,3,comfort,0.8274,0,0,1,0,1,0.25,0,0.7582,0,1,1,0,eat_out_controlled,0.02,0
12000000,2517042.46,606912.82,23,28,89894.37,26387.51,2017,3,comfort,0.8274,0,0,1,0,1,0.25,0,0.7582,0,1,1,0,meal_prep,0.98,1
12000000,2517042.46,606912.82,23,28,89894.37,26387.51,2017,3,comfort,0.8274,0,0,1,0,1,0.25,0,0.7582,0,1,1,0,snack_recovery,0.74,1
12000000,2517042.46,606912.82,23,28,89894.37,26387.51,2017,3,comfort,0.8274,0,0,1,0,1,0.25,0,0.7582,0,1,1,0,vegetarian_meal,0.17,0
12000000,2517042.46,606912.82,23,28,89894.37,26387.51,2017,3,comfort,0.8274,0,0,1,0,1,0.25,0,0.7582,0,1,1,0,sweet_treat,0.02,0
7000000,2428378.54,1762091.37,19,30,80945.95,92741.65,2416,6,strict,0.9684,0,1,0,0,0,0.25,0,0.635,1,1,1,0,home_high_protein,0.98,1
7000000,2428378.54,1762091.37,19,30,80945.95,92741.65,2416,6,strict,0.9684,0,1,0,0,0,0.25,0,0.635,1,1,1,0,eat_out_controlled,0.11,0
7000000,2428378.54,1762091.37,19,30,80945.95,92741.65,2416,6,strict,0.9684,0,1,0,0,0,0.25,0,0.635,1,1,1,0,meal_prep,0.98,1
7000000,2428378.54,1762091.37,19,30,80945.95,92741.65,2416,6,strict,0.9684,0,1,0,0,0,0.25,0,0.635,1,1,1,0,snack_recovery,0.61,0
7000000,2428378.54,1762091.37,19,30,80945.95,92741.65,2416,6,strict,0.9684,0,1,0,0,0,0.25,0,0.635,1,1,1,0,vegetarian_meal,0.77,1
7000000,2428378.54,1762091.37,19,30,80945.95,92741.65,2416,6,strict,0.9684,0,1,0,0,0,0.25,0,0.635,1,1,1,0,sweet_treat,0.02,0
18000000,8502551.65,3394381.98,27,28,303662.56,125717.85,2245,2,strict,0.1814,0,0,1,0,0,0.15,0,0.3085,0,1,1,0,home_high_protein,0.77,1
18000000,8502551.65,3394381.98,27,28,303662.56,125717.85,2245,2,strict,0.1814,0,0,1,0,0,0.15,0,0.3085,0,1,1,0,eat_out_controlled,0.02,0
18000000,8502551.65,3394381.98,27,28,303662.56,125717.85,2245,2,strict,0.1814,0,0,1,0,0,0.15,0,0.3085,0,1,1,0,meal_prep,0.93,1
18000000,8502551.65,3394381.98,27,28,303662.56,125717.85,2245,2,strict,0.1814,0,0,1,0,0,0.15,0,0.3085,0,1,1,0,snack_recovery,0.27,0
18000000,8502551.65,3394381.98,27,28,303662.56,125717.85,2245,2,strict,0.1814,0,0,1,0,0,0.15,0,0.3085,0,1,1,0,vegetarian_meal,0.17,0
18000000,8502551.65,3394381.98,27,28,303662.56,125717.85,2245,2,strict,0.1814,0,0,1,0,0,0.15,0,0.3085,0,1,1,0,sweet_treat,0.02,0
18000000,6459608.37,5364369.07,29,28,230700.3,184978.24,2793,3,emotional,0.2732,0,1,0,0,0,0.78,0,0.4974,0,0,1,0,home_high_protein,0.87,1
18000000,6459608.37,5364369.07,29,28,230700.3,184978.24,2793,3,emotional,0.2732,0,1,0,0,0,0.78,0,0.4974,0,0,1,0,eat_out_controlled,0.13,0
18000000,6459608.37,5364369.07,29,28,230700.3,184978.24,2793,3,emotional,0.2732,0,1,0,0,0,0.78,0,0.4974,0,0,1,0,meal_prep,0.87,1
18000000,6459608.37,5364369.07,29,28,230700.3,184978.24,2793,3,emotional,0.2732,0,1,0,0,0,0.78,0,0.4974,0,0,1,0,snack_recovery,0.53,0
18000000,6459608.37,5364369.07,29,28,230700.3,184978.24,2793,3,emotional,0.2732,0,1,0,0,0,0.78,0,0.4974,0,0,1,0,vegetarian_meal,0.53,0
18000000,6459608.37,5364369.07,29,28,230700.3,184978.24,2793,3,emotional,0.2732,0,1,0,0,0,0.78,0,0.4974,0,0,1,0,sweet_treat,0.02,0
5000000,911594.86,809741.16,24,31,29406.29,33739.21,2918,6,comfort,0.0721,0,1,1,0,0,0.92,0,0.5042,0,1,1,0,home_high_protein,0.98,1
5000000,911594.86,809741.16,24,31,29406.29,33739.21,2918,6,comfort,0.0721,0,1,1,0,0,0.92,0,0.5042,0,1,1,0,eat_out_controlled,0.16,0
5000000,911594.86,809741.16,24,31,29406.29,33739.21,2918,6,comfort,0.0721,0,1,1,0,0,0.92,0,0.5042,0,1,1,0,meal_prep,0.98,1
5000000,911594.86,809741.16,24,31,29406.29,33739.21,2918,6,comfort,0.0721,0,1,1,0,0,0.92,0,0.5042,0,1,1,0,snack_recovery,0.76,1
5000000,911594.86,809741.16,24,31,29406.29,33739.21,2918,6,comfort,0.0721,0,1,1,0,0,0.92,0,0.5042,0,1,1,0,vegetarian_meal,0.75,1
5000000,911594.86,809741.16,24,31,29406.29,33739.21,2918,6,comfort,0.0721,0,1,1,0,0,0.92,0,0.5042,0,1,1,0,sweet_treat,0.02,0
18000000,5724523.27,4745449.48,23,30,190817.44,206323.89,2623,0,emotional,0.8705,0,1,0,0,0,0.92,0,0.8283,0,0,1,0,home_high_protein,0.79,1
18000000,5724523.27,4745449.48,23,30,190817.44,206323.89,2623,0,emotional,0.8705,0,1,0,0,0,0.92,0,0.8283,0,0,1,0,eat_out_controlled,0.57,0
18000000,5724523.27,4745449.48,23,30,190817.44,206323.89,2623,0,emotional,0.8705,0,1,0,0,0,0.92,0,0.8283,0,0,1,0,meal_prep,0.98,1
18000000,5724523.27,4745449.48,23,30,190817.44,206323.89,2623,0,emotional,0.8705,0,1,0,0,0,0.92,0,0.8283,0,0,1,0,snack_recovery,0.67,1
18000000,5724523.27,4745449.48,23,30,190817.44,206323.89,2623,0,emotional,0.8705,0,1,0,0,0,0.92,0,0.8283,0,0,1,0,vegetarian_meal,0.57,0
18000000,5724523.27,4745449.48,23,30,190817.44,206323.89,2623,0,emotional,0.8705,0,1,0,0,0,0.92,0,0.8283,0,0,1,0,sweet_treat,0.03,0
7000000,3257713.5,2200828.19,21,31,105087.53,104801.34,2706,5,comfort,0.8642,0,1,1,0,1,0.5,0,0.3518,0,0,1,0,home_high_protein,0.98,1
7000000,3257713.5,2200828.19,21,31,105087.53,104801.34,2706,5,comfort,0.8642,0,1,1,0,1,0.5,0,0.3518,0,0,1,0,eat_out_controlled,0.32,0
7000000,3257713.5,2200828.19,21,31,105087.53,104801.34,2706,5,comfort,0.8642,0,1,1,0,1,0.5,0,0.3518,0,0,1,0,meal_prep,0.98,1
7000000,3257713.5,2200828.19,21,31,105087.53,104801.34,2706,5,comfort,0.8642,0,1,1,0,1,0.5,0,0.3518,0,0,1,0,snack_recovery,0.92,1
7000000,3257713.5,2200828.19,21,31,105087.53,104801.34,2706,5,comfort,0.8642,0,1,1,0,1,0.5,0,0.3518,0,0,1,0,vegetarian_meal,0.55,0
7000000,3257713.5,2200828.19,21,31,105087.53,104801.34,2706,5,comfort,0.8642,0,1,1,0,1,0.5,0,0.3518,0,0,1,0,sweet_treat,0.02,0
45000000,9319002.8,7304103.88,20,31,300612.99,365205.19,2471,6,balanced,0.3215,0,1,1,0,0,0.5,0,0.489,0,1,1,0,home_high_protein,0.98,1
45000000,9319002.8,7304103.88,20,31,300612.99,365205.19,2471,6,balanced,0.3215,0,1,1,0,0,0.5,0,0.489,0,1,1,0,eat_out_controlled,0.15,0
45000000,9319002.8,7304103.88,20,31,300612.99,365205.19,2471,6,balanced,0.3215,0,1,1,0,0,0.5,0,0.489,0,1,1,0,meal_prep,0.98,1
45000000,9319002.8,7304103.88,20,31,300612.99,365205.19,2471,6,balanced,0.3215,0,1,1,0,0,0.5,0,0.489,0,1,1,0,snack_recovery,0.75,1
45000000,9319002.8,7304103.88,20,31,300612.99,365205.19,2471,6,balanced,0.3215,0,1,1,0,0,0.5,0,0.489,0,1,1,0,vegetarian_meal,0.79,1
45000000,9319002.8,7304103.88,20,31,300612.99,365205.19,2471,6,balanced,0.3215,0,1,1,0,0,0.5,0,0.489,0,1,1,0,sweet_treat,0.02,0
18000000,4097229.52,3061806.17,12,30,136574.32,255150.51,2225,0,emotional,0.2841,0,0,0,0,1,0.92,0,0.8045,1,1,0,0,home_high_protein,0.65,1
18000000,4097229.52,3061806.17,12,30,136574.32,255150.51,2225,0,emotional,0.2841,0,0,0,0,1,0.92,0,0.8045,1,1,0,0,eat_out_controlled,0.53,0
18000000,4097229.52,3061806.17,12,30,136574.32,255150.51,2225,0,emotional,0.2841,0,0,0,0,1,0.92,0,0.8045,1,1,0,0,meal_prep,0.98,1
18000000,4097229.52,3061806.17,12,30,136574.32,255150.51,2225,0,emotional,0.2841,0,0,0,0,1,0.92,0,0.8045,1,1,0,0,snack_recovery,0.57,0
18000000,4097229.52,3061806.17,12,30,136574.32,255150.51,2225,0,emotional,0.2841,0,0,0,0,1,0.92,0,0.8045,1,1,0,0,vegetarian_meal,0.65,1
18000000,4097229.52,3061806.17,12,30,136574.32,255150.51,2225,0,emotional,0.2841,0,0,0,0,1,0.92,0,0.8045,1,1,0,0,sweet_treat,0.14,0
9000000,3815598.92,1619871.98,22,28,136271.39,73630.54,1919,1,comfort,0.9477,0,1,1,0,0,0.15,0,0.4506,0,0,1,0,home_high_protein,0.59,0
9000000,3815598.92,1619871.98,22,28,136271.39,73630.54,1919,1,comfort,0.9477,0,1,1,0,0,0.15,0,0.4506,0,0,1,0,eat_out_controlled,0.02,0
9000000,3815598.92,1619871.98,22,28,136271.39,73630.54,1919,1,comfort,0.9477,0,1,1,0,0,0.15,0,0.4506,0,0,1,0,meal_prep,0.97,1
9000000,3815598.92,1619871.98,22,28,136271.39,73630.54,1919,1,comfort,0.9477,0,1,1,0,0,0.15,0,0.4506,0,0,1,0,snack_recovery,0.68,1
9000000,3815598.92,1619871.98,22,28,136271.39,73630.54,1919,1,comfort,0.9477,0,1,1,0,0,0.15,0,0.4506,0,0,1,0,vegetarian_meal,0.11,0
9000000,3815598.92,1619871.98,22,28,136271.39,73630.54,1919,1,comfort,0.9477,0,1,1,0,0,0.15,0,0.4506,0,0,1,0,sweet_treat,0.02,0
7000000,1600719.15,1301405.44,27,29,55197.21,48200.2,2029,4,balanced,0.3095,0,0,0,0,1,0.78,0,0.2656,0,1,0,1,home_high_protein,0.89,1
7000000,1600719.15,1301405.44,27,29,55197.21,48200.2,2029,4,balanced,0.3095,0,0,0,0,1,0.78,0,0.2656,0,1,0,1,eat_out_controlled,0.19,0
7000000,1600719.15,1301405.44,27,29,55197.21,48200.2,2029,4,balanced,0.3095,0,0,0,0,1,0.78,0,0.2656,0,1,0,1,meal_prep,0.89,1
7000000,1600719.15,1301405.44,27,29,55197.21,48200.2,2029,4,balanced,0.3095,0,0,0,0,1,0.78,0,0.2656,0,1,0,1,snack_recovery,0.31,0
7000000,1600719.15,1301405.44,27,29,55197.21,48200.2,2029,4,balanced,0.3095,0,0,0,0,1,0.78,0,0.2656,0,1,0,1,vegetarian_meal,0.97,1
7000000,1600719.15,1301405.44,27,29,55197.21,48200.2,2029,4,balanced,0.3095,0,0,0,0,1,0.78,0,0.2656,0,1,0,1,sweet_treat,0.02,0
9000000,1760885.47,1357082.98,16,30,58696.18,84817.69,2133,0,balanced,0.2728,0,1,0,0,1,0.78,0,0.4312,0,1,1,0,home_high_protein,0.98,1
9000000,1760885.47,1357082.98,16,30,58696.18,84817.69,2133,0,balanced,0.2728,0,1,0,0,1,0.78,0,0.4312,0,1,1,0,eat_out_controlled,0.17,0
9000000,1760885.47,1357082.98,16,30,58696.18,84817.69,2133,0,balanced,0.2728,0,1,0,0,1,0.78,0,0.4312,0,1,1,0,meal_prep,0.98,1
9000000,1760885.47,1357082.98,16,30,58696.18,84817.69,2133,0,balanced,0.2728,0,1,0,0,1,0.78,0,0.4312,0,1,1,0,snack_recovery,0.39,0
9000000,1760885.47,1357082.98,16,30,58696.18,84817.69,2133,0,balanced,0.2728,0,1,0,0,1,0.78,0,0.4312,0,1,1,0,vegetarian_meal,0.97,1
9000000,1760885.47,1357082.98,16,30,58696.18,84817.69,2133,0,balanced,0.2728,0,1,0,0,1,0.78,0,0.4312,0,1,1,0,sweet_treat,0.02,0
5000000,2158764.43,1790088.71,21,30,71958.81,85242.32,2994,3,emotional,0.6153,0,1,1,0,0,0.92,0,0.2178,0,0,1,0,home_high_protein,0.98,1
5000000,2158764.43,1790088.71,21,30,71958.81,85242.32,2994,3,emotional,0.6153,0,1,1,0,0,0.92,0,0.2178,0,0,1,0,eat_out_controlled,0.37,0
5000000,2158764.43,1790088.71,21,30,71958.81,85242.32,2994,3,emotional,0.6153,0,1,1,0,0,0.92,0,0.2178,0,0,1,0,meal_prep,0.98,1
5000000,2158764.43,1790088.71,21,30,71958.81,85242.32,2994,3,emotional,0.6153,0,1,1,0,0,0.92,0,0.2178,0,0,1,0,snack_recovery,0.85,1
5000000,2158764.43,1790088.71,21,30,71958.81,85242.32,2994,3,emotional,0.6153,0,1,1,0,0,0.92,0,0.2178,0,0,1,0,vegetarian_meal,0.59,0
5000000,2158764.43,1790088.71,21,30,71958.81,85242.32,2994,3,emotional,0.6153,0,1,1,0,0,0.92,0,0.2178,0,0,1,0,sweet_treat,0.2,0
